Values between 0 and 4096
Number of pairs: 298
391.992	420.85	
398.291	420.557	
404.736	420.557	
411.182	420.41	
417.48	419.824	
423.926	419.678	
430.225	419.971	
436.523	418.945	
442.969	419.385	
447.217	415.723	
446.338	409.424	
445.752	403.125	
445.02	396.68	
444.873	390.234	
444.727	383.789	
443.994	377.49	
443.994	371.045	
442.969	364.746	
441.943	358.447	
441.797	352.002	
441.064	345.703	
436.523	342.334	
429.932	342.041	
423.486	342.188	
417.041	342.188	
410.742	343.213	
404.297	343.213	
397.705	342.48	
391.406	342.773	
384.814	342.773	
378.662	343.652	
372.07	343.359	
365.625	342.773	
359.326	342.773	
353.027	343.652	
346.436	343.066	
340.283	343.359	
333.838	344.238	
327.246	343.506	
320.947	343.652	
314.502	343.506	
310.84	347.314	
310.986	353.76	
311.133	360.205	
312.012	366.65	
311.719	373.096	
312.012	379.541	
312.891	385.84	
313.037	392.432	
312.744	399.023	
313.623	405.322	
313.916	411.914	
314.062	418.359	
318.604	421.875	
325.049	421.875	
331.494	421.875	
337.939	421.436	
344.238	421.289	
350.684	421.875	
356.982	421.436	
363.281	421.289	
369.873	421.436	
376.172	420.557	
382.324	420.703	
388.77	420.85	
395.215	420.557	
401.367	419.678	
407.959	420.264	
414.404	420.117	
420.703	419.971	
427.002	419.092	
433.447	419.824	
439.746	418.945	
446.191	418.799	
447.363	412.354	
445.898	406.055	
445.752	399.609	
444.873	393.164	
444.727	386.865	
443.848	380.566	
443.262	373.975	
443.262	367.529	
442.969	361.23	
441.797	354.932	
441.65	348.633	
439.893	342.627	
433.301	342.188	
427.002	342.334	
420.557	342.48	
414.111	342.627	
407.666	342.627	
401.221	343.213	
394.775	343.359	
388.184	342.48	
381.885	342.773	
375.439	342.92	
369.141	343.066	
362.842	343.213	
356.396	344.092	
349.805	343.945	
343.506	344.092	
336.914	343.359	
330.469	343.945	
324.023	344.092	
317.871	343.945	
311.572	344.092	
310.693	350.684	
310.84	356.982	
311.719	363.281	
311.865	369.873	
312.012	376.318	
312.158	382.764	
312.158	389.355	
313.184	395.508	
313.477	401.953	
313.623	408.398	
314.502	414.697	
314.795	421.143	
321.387	422.314	
327.832	422.168	
334.277	422.168	
340.576	421.289	
347.021	421.729	
353.467	421.582	
359.912	421.582	
366.357	421.436	
372.803	420.996	
379.248	420.557	
385.693	421.289	
392.139	420.703	
398.73	420.557	
405.029	420.41	
411.475	419.824	
417.92	419.824	
424.365	419.678	
430.811	419.678	
437.256	418.799	
443.701	418.945	
446.777	414.99	
446.777	408.691	
445.898	402.393	
445.752	396.094	
444.873	389.648	
443.848	383.35	
443.701	376.904	
442.969	370.459	
442.383	364.014	
442.236	357.715	
441.357	351.416	
441.211	344.971	
435.498	342.334	
429.053	342.48	
422.607	342.188	
416.162	342.334	
409.717	342.48	
403.271	343.359	
396.68	342.48	
390.381	343.506	
383.936	343.066	
377.637	343.359	
371.191	343.066	
364.746	343.506	
358.447	343.506	
352.002	343.359	
345.557	343.359	
339.111	343.359	
332.812	344.238	
326.367	343.506	
320.068	343.652	
313.477	343.799	
310.547	348.486	
310.693	354.932	
310.986	361.377	
311.865	367.676	
312.012	374.121	
312.012	380.566	
312.158	387.012	
313.184	393.457	
313.33	399.902	
313.477	406.348	
314.209	412.793	
314.355	419.238	
319.775	422.461	
326.221	421.436	
332.52	421.436	
338.965	422.021	
345.557	422.021	
351.855	422.021	
358.301	421.143	
364.746	421.436	
371.191	421.582	
377.637	420.996	
384.082	420.996	
390.527	420.996	
396.973	420.557	
403.271	420.557	
409.57	420.264	
416.016	420.264	
422.461	420.264	
428.76	419.385	
435.205	419.385	
441.504	419.092	
446.924	416.895	
446.924	410.449	
445.898	404.15	
445.605	397.852	
444.727	391.553	
444.58	385.107	
443.555	378.955	
443.555	372.363	
442.529	366.211	
442.529	359.766	
442.383	353.32	
441.504	347.021	
438.135	342.48	
431.689	342.334	
425.244	341.748	
418.799	342.041	
412.5	343.066	
406.055	343.213	
399.316	342.773	
392.871	342.92	
386.426	342.627	
380.127	343.652	
373.535	343.066	
367.09	343.213	
360.938	344.092	
354.492	343.506	
348.047	343.652	
341.602	343.799	
335.303	343.945	
328.711	343.213	
322.412	343.652	
315.967	343.652	
310.693	345.703	
310.84	352.295	
310.986	358.74	
312.012	365.039	
312.012	371.484	
312.305	377.93	
312.744	384.375	
313.037	390.967	
313.037	397.412	
313.184	403.711	
313.77	410.156	
313.916	416.748	
317.139	421.436	
323.584	422.461	
329.883	421.582	
336.328	422.168	
342.773	421.436	
349.219	422.168	
355.518	421.289	
361.963	421.436	
368.408	421.289	
374.854	420.85	
381.299	420.703	
387.598	420.557	
394.189	421.143	
400.635	420.557	
406.934	420.41	
413.232	419.531	
419.531	419.385	
425.977	419.971	
432.422	419.678	
438.721	419.531	
445.02	419.092	
447.51	413.965	
446.631	407.52	
445.605	401.367	
445.312	395.068	
444.434	388.77	
444.434	382.178	
444.141	375.879	
443.262	369.727	
442.969	363.281	
441.943	356.982	
441.797	350.537	
440.771	344.238	
434.912	342.188	
428.613	342.773	
422.168	342.48	
415.723	342.627	
409.277	342.773	
402.832	342.773	
396.387	342.92	
389.941	342.92	
383.643	343.506	
377.197	343.652	
370.459	343.213	
364.16	343.066	
357.861	343.652	
351.27	343.066	
344.824	343.945	
338.232	343.652	
331.934	344.385	
325.488	343.359	
319.043	343.652	
