Values between 0 and 4096
Number of pairs: 75
333.398	286.816	
337.5	283.74	
341.748	280.957	
346.143	278.027	
350.537	275.537	
354.785	272.754	
358.447	273.633	
358.008	278.76	
356.982	283.74	
356.396	289.014	
355.811	294.141	
354.785	299.268	
354.346	304.395	
354.053	309.521	
353.174	314.502	
352.148	319.629	
351.27	324.756	
350.684	329.883	
349.658	335.01	
349.512	340.137	
348.633	345.117	
347.607	350.244	
346.729	355.371	
346.143	360.352	
345.117	365.332	
344.971	370.459	
343.945	375.586	
343.652	380.566	
343.213	385.693	
341.309	390.527	
336.475	388.037	
332.373	385.107	
328.125	382.178	
324.316	378.662	
320.215	375.293	
315.967	372.07	
311.719	369.287	
307.324	366.357	
303.516	362.695	
299.121	359.912	
294.873	356.689	
291.211	353.027	
287.109	349.951	
282.861	347.021	
278.76	343.799	
275.244	339.99	
270.703	337.5	
266.602	334.131	
265.869	330.322	
270.264	327.832	
274.512	324.902	
279.053	322.559	
283.447	319.775	
287.402	317.139	
291.797	314.355	
296.191	311.719	
300.146	308.789	
304.395	305.859	
308.496	302.783	
312.891	300.146	
317.139	297.51	
321.533	294.727	
325.635	291.797	
330.469	289.453	
334.424	286.23	
338.672	283.447	
343.066	280.811	
347.461	278.467	
351.27	275.098	
355.664	272.461	
358.74	274.219	
357.715	279.346	
357.129	284.473	
356.104	289.6	
355.371	294.727	
