Values between 0 and 4096
Number of pairs: 202
183.984	381.006	
188.232	371.484	
190.869	365.479	
192.627	359.473	
194.971	356.543	
197.754	350.83	
199.512	344.971	
200.537	341.016	
204.492	336.475	
210.938	336.035	
217.529	335.889	
223.682	337.207	
229.834	338.525	
236.279	337.354	
242.578	337.5	
249.023	338.672	
255.322	339.551	
253.271	346.436	
250.928	352.295	
247.559	358.008	
245.801	364.16	
243.164	369.873	
240.088	375.586	
237.598	381.738	
235.254	387.598	
232.324	393.311	
229.688	399.17	
227.637	405.176	
224.854	411.035	
222.51	416.895	
217.822	420.996	
211.377	419.824	
205.078	418.213	
198.633	416.748	
192.188	415.43	
185.889	413.965	
179.443	412.646	
176.514	400.635	
176.367	398.145	
178.125	391.992	
182.08	385.986	
182.52	382.471	
186.035	376.611	
189.551	370.898	
190.576	364.16	
193.066	358.008	
197.314	353.174	
197.168	348.779	
198.926	343.506	
198.633	339.844	
204.785	336.475	
210.938	336.475	
217.236	336.621	
223.389	336.035	
229.541	337.354	
236.133	337.939	
242.432	336.914	
248.584	337.354	
253.857	341.162	
251.953	346.875	
250.049	353.027	
247.705	358.887	
245.068	364.746	
242.139	370.459	
239.502	376.318	
237.158	382.031	
234.668	387.891	
233.057	394.189	
229.834	399.756	
227.49	405.615	
224.414	411.328	
222.656	417.48	
217.236	420.41	
210.938	419.238	
204.639	418.066	
198.193	417.188	
191.895	415.283	
185.742	413.379	
179.15	413.525	
172.852	412.793	
172.266	405.762	
176.074	400.049	
179.004	391.699	
181.934	385.84	
183.984	379.834	
186.768	373.975	
189.697	367.969	
193.213	358.447	
193.213	355.078	
197.021	349.658	
199.951	341.602	
203.467	336.035	
209.619	334.863	
216.064	337.646	
222.51	337.5	
228.955	336.768	
235.547	337.354	
241.846	338.379	
248.145	338.818	
254.443	338.818	
252.979	345.264	
251.221	351.123	
248.291	356.836	
245.361	362.695	
243.311	368.848	
240.82	374.561	
237.598	380.127	
236.279	386.426	
233.35	392.139	
230.859	397.998	
228.076	403.564	
225.439	409.57	
223.682	415.723	
220.166	420.996	
213.574	420.264	
207.422	418.506	
201.123	417.188	
194.824	416.309	
188.379	415.283	
182.227	413.232	
176.367	411.768	
171.68	408.984	
174.023	403.418	
178.418	395.801	
180.176	389.502	
182.52	383.496	
184.717	377.49	
188.086	372.217	
189.697	366.211	
192.773	360.352	
195.264	354.199	
197.461	348.34	
201.27	342.48	
202.295	340.283	
205.371	339.551	
206.396	336.621	
210.205	335.889	
216.504	335.449	
222.949	337.061	
229.248	337.793	
235.547	337.646	
241.699	337.5	
248.145	338.086	
254.297	339.404	
253.125	345.85	
250.195	351.562	
247.998	357.568	
245.361	363.428	
242.871	369.434	
240.674	375.439	
237.891	381.299	
235.547	387.158	
232.324	392.871	
230.127	398.877	
228.369	404.883	
224.707	410.156	
222.656	416.309	
218.408	420.703	
211.963	419.824	
205.664	418.213	
199.365	417.041	
193.066	415.43	
186.914	413.965	
181.055	413.818	
175.049	411.328	
171.973	408.398	
174.023	402.246	
177.539	396.533	
180.029	393.604	
180.762	390.82	
182.227	384.375	
183.252	380.713	
186.914	375	
188.525	368.994	
191.748	363.574	
193.506	357.275	
195.996	351.416	
198.926	345.557	
201.27	339.844	
205.664	336.035	
213.574	335.742	
220.312	336.914	
226.465	336.768	
233.203	336.914	
239.502	338.086	
246.094	338.379	
252.686	338.965	
254.15	344.092	
251.367	349.951	
249.17	355.811	
246.094	361.67	
244.189	367.676	
240.967	373.242	
238.33	378.955	
236.133	385.107	
233.936	391.113	
231.006	396.973	
227.637	402.246	
225.879	408.398	
223.535	414.111	
221.484	420.264	
215.186	419.238	
