Values between 0 and 4096
Number of pairs: 134
507.861	114.551	
502.881	112.939	
498.193	110.596	
493.066	109.717	
488.379	107.812	
483.545	106.201	
478.711	104.883	
473.877	103.418	
468.896	100.928	
464.209	98.584	
459.375	96.6797	
454.541	95.2148	
449.707	93.6035	
444.873	91.9922	
440.186	89.6484	
435.352	88.3301	
430.518	87.1582	
425.537	85.4004	
420.557	83.7891	
415.723	82.1777	
410.889	80.127	
405.908	79.248	
401.221	77.6367	
396.533	75.7324	
391.699	73.3887	
386.865	72.2168	
382.031	70.6055	
377.051	68.9941	
372.217	67.2363	
367.236	65.625	
362.402	64.0137	
357.422	62.4023	
352.734	61.2305	
350.244	65.625	
349.512	70.6055	
347.9	75.5859	
346.289	80.2734	
345.557	85.2539	
343.945	90.2344	
342.48	94.9219	
341.602	100.049	
339.99	104.883	
338.379	109.717	
337.5	114.697	
336.035	119.531	
335.156	124.658	
333.545	129.492	
332.812	134.473	
331.201	139.307	
330.322	144.287	
328.857	149.121	
327.979	154.102	
326.367	159.082	
324.609	163.916	
323.877	168.896	
321.973	173.73	
321.094	178.857	
319.482	183.691	
317.871	188.525	
317.139	193.506	
315.527	198.34	
313.916	203.174	
313.037	208.154	
312.305	213.281	
310.547	218.262	
309.375	223.242	
307.764	228.076	
306.152	232.91	
305.273	238.037	
303.809	242.871	
302.197	247.705	
302.49	252.1	
307.91	249.902	
312.158	247.119	
316.846	244.629	
321.68	242.285	
326.367	239.795	
330.908	237.158	
335.596	234.668	
339.697	231.445	
344.092	228.809	
348.486	225.879	
353.174	223.242	
358.008	221.045	
362.109	218.115	
367.236	216.064	
371.191	212.695	
375.732	210.205	
380.127	207.422	
384.814	204.932	
389.502	202.295	
394.189	199.805	
398.438	196.582	
403.271	194.385	
407.52	191.162	
411.914	188.525	
416.455	186.035	
421.143	183.398	
425.684	180.762	
430.371	178.125	
434.619	175.195	
439.16	172.412	
443.262	169.189	
448.096	167.285	
452.49	164.355	
456.738	161.279	
461.279	158.643	
465.381	155.713	
469.629	152.783	
474.17	150	
478.564	147.217	
482.666	143.994	
487.5	141.797	
491.602	138.428	
496.143	135.791	
500.537	133.154	
504.932	130.371	
508.74	127.002	
513.428	124.512	
517.676	121.582	
516.064	117.334	
511.23	115.723	
506.543	113.525	
501.855	111.621	
496.875	110.449	
491.895	108.838	
487.061	107.227	
482.373	105.322	
477.539	103.711	
472.852	101.807	
467.871	99.9023	
463.184	98.4375	
458.057	96.6797	
453.369	94.3359	
