Values between 0 and 4096
Number of pairs: 177
127.148	395.215	
125.83	390.088	
124.365	385.107	
123.779	379.834	
122.021	375.439	
121.143	370.312	
119.971	365.186	
118.506	360.205	
117.334	355.225	
116.309	350.391	
114.99	345.41	
112.939	340.869	
112.061	335.596	
110.742	330.762	
109.57	325.781	
108.398	320.654	
107.666	315.381	
106.348	310.547	
105.176	305.42	
104.443	300.146	
102.393	295.459	
101.514	290.186	
101.074	284.766	
99.3164	280.078	
98.1445	274.951	
97.2656	269.824	
94.7754	266.309	
90.8203	269.824	
87.3047	273.633	
83.4961	277.295	
80.127	281.25	
76.7578	285.059	
73.8281	289.307	
70.166	292.969	
66.7969	297.07	
62.8418	300.439	
59.7656	304.834	
55.8105	308.203	
52.7344	312.305	
48.6328	315.381	
45.1172	319.189	
42.041	323.291	
38.5254	327.246	
35.3027	331.348	
31.3477	334.717	
27.5391	338.232	
29.7363	343.359	
33.8379	346.436	
38.3789	349.219	
42.627	352.441	
46.7285	355.518	
51.123	358.154	
55.6641	360.498	
59.4727	364.307	
63.8672	366.504	
67.9688	369.58	
72.5098	371.924	
76.6113	374.854	
81.1523	377.197	
85.4004	380.273	
89.502	383.057	
94.043	385.4	
98.1445	388.477	
102.686	390.674	
106.934	393.75	
111.475	396.094	
115.576	398.877	
119.678	401.953	
124.219	404.15	
128.76	405.176	
128.174	399.463	
127.295	394.336	
125.83	389.355	
124.658	384.229	
123.486	379.102	
122.021	374.121	
120.264	369.287	
119.531	364.16	
118.213	359.18	
116.748	354.199	
115.576	349.219	
114.111	344.238	
113.379	338.965	
111.914	334.131	
110.303	329.297	
109.717	323.877	
107.666	319.336	
107.08	314.502	
105.615	309.375	
104.883	304.395	
103.711	299.268	
102.832	294.141	
101.367	289.014	
100.195	283.74	
98.877	278.906	
98.1445	273.926	
97.1191	268.652	
93.8965	266.602	
90.5273	270.557	
86.4258	274.072	
83.6426	278.32	
79.6875	281.836	
76.4648	285.791	
73.0957	289.893	
69.2871	293.262	
65.625	297.07	
62.4023	300.879	
59.6191	305.127	
55.5176	308.643	
51.709	312.158	
48.3398	315.82	
45.4102	319.775	
41.8945	323.584	
38.3789	327.539	
34.8633	331.055	
30.9082	334.424	
27.9785	338.965	
29.4434	343.359	
33.8379	346.436	
38.2324	348.779	
42.334	352.295	
46.875	354.492	
50.6836	358.301	
55.3711	360.498	
59.4727	363.867	
63.8672	366.357	
67.9688	369.434	
72.5098	371.631	
76.9043	374.414	
81.5918	376.172	
86.1328	378.516	
90.2344	381.592	
94.7754	383.936	
99.0234	387.012	
104.15	387.891	
108.252	390.967	
112.793	393.311	
116.602	397.119	
121.289	399.17	
125.391	402.1	
130.225	404.297	
134.473	406.641	
133.74	400.635	
132.568	395.801	
131.543	390.527	
130.371	385.4	
129.346	380.42	
128.174	375.439	
127.002	370.459	
124.951	365.918	
124.072	360.791	
123.193	355.664	
121.875	350.684	
120.117	345.996	
119.678	340.43	
118.945	335.596	
118.066	330.322	
117.041	325.195	
116.455	320.361	
114.404	315.967	
112.793	310.986	
111.621	305.859	
110.889	300.732	
110.01	295.752	
108.252	290.918	
107.812	285.498	
105.615	280.957	
104.004	276.123	
103.564	270.85	
101.953	266.016	
96.9727	269.385	
93.457	273.34	
89.9414	277.148	
85.8398	280.225	
82.7637	284.18	
79.6875	288.281	
76.6113	292.676	
